case_index,speed_factor,time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,specific_energy_J_kg,angular_momentum_m2_s
4,0.78,33288.9762909,2816791.50693,16319701.1777,-5010.87966842,-1122.66851043,16561007.2436,5135.10463727,-10884088.1965,78613735700.7
4,0.78,33513.9018064,1683463.90734,16030956.7912,-5056.69852616,-1455.32070364,16119107.4929,5261.95385146,-10884494.9658,78613735700.7
4,0.78,33738.8273218,542030.461698,15665023.6588,-5081.0270537,-1809.25865941,15674398.3378,5393.53806115,-10885039.1397,78613735700.7
4,0.78,33963.7528373,-602241.351093,15217059.918,-5079.69285607,-2184.7472654,15228972.6243,5529.59312479,-10885761.5321,78613735700.7
4,0.78,34188.6783528,-1743074.60656,14682212.8491,-5047.87374668,-2581.51825502,14785319.8555,5669.67952035,-10886712.4524,78613735700.7
4,0.78,34413.6038683,-2873032.56018,14055761.2695,-4980.0807859,-2998.54209471,14346384.2468,5813.1281878,-10887951.8931,78613735700.7
4,0.78,34638.5293837,-3983369.08234,13333315.5964,-4870.19705519,-3433.74190655,13915621.9422,5958.97666023,-10889547.9189,78613735700.7
4,0.78,34863.4548992,-5063895.72643,12511088.9328,-4711.60646244,-3883.65189474,13497051.0191,6105.89776334,-10891571.8496,78613735700.7
4,0.78,35088.3804147,-6102890.10694,11586250.7877,-4497.45610613,-4343.03762385,13095284.4556,6252.12661649,-10894088.395,78613735700.7
4,0.78,35313.3059302,-7087080.99246,10557368.9802,-4221.10031383,-4804.51997391,12715532.1076,6395.39678512,-10897138.8721,78613735700.7
4,0.78,35538.2314457,-8001756.43489,9424932.52414,-3876.7669163,-5258.27915973,12363553.661,6532.90298756,-10900716.6333,78613735700.7
4,0.78,35763.1569611,-8831048.58653,8191926.67918,-3460.4562264,-5691.95509741,12045541.9909,6661.31444429,-10904736.7114,78613735700.7
4,0.78,35988.0824766,-9558446.23592,6864400.65541,-2971.02078919,-6090.89147035,11767917.8618,6776.86678587,-10909006.9085,78613735700.7
4,0.78,36213.0079921,-10167565.3516,5451932.87179,-2411.27867914,-6438.86751088,11537025.4926,6875.55668227,-10913214.0016,78613735700.7
4,0.78,36437.9335076,-10643162.4357,3967869.46744,-1788.90601585,-6719.39290344,11358736.4941,6953.44703901,-10916942.3971,78613735700.7
4,0.78,36662.8590231,-10972306.5671,2429207.04677,-1116.78591712,-6917.49095937,11237996.1861,7007.06015085,-10919737.1389,78613735700.7
4,0.78,36887.7845385,-11145549.7318,856029.027721,-412.52843503,-7021.69038482,11178374.8605,7033.79808994,-10921204.8639,78613735700.7
4,0.78,37112.710054,-11157882.9089,-729507.611911,302.939831827,-7025.77177299,11181705.2529,7032.29987614,-10921121.2818,78613735700.7
4,0.78,37337.6355695,-11009271.9362,-2304521.64763,1007.52459257,-6929.78372311,11247883.7382,7002.64294776,-10919499.4902,78613735700.7
4,0.78,37562.561085,-10704646.9322,-3846877.96407,1680.38444259,-6740.01695474,11374881.8022,6946.33143645,-10916585.856,78613735700.7
4,0.78,37787.4866005,-10253349.2623,-5336525.2234,2304.04860998,-6467.94725131,11558965.0295,6866.07468958,-10912785.546,78613735700.7
4,0.78,38012.4121159,-9668168.2896,-6756490.70325,2865.77967828,-6128.47440922,11795068.6602,6765.41881548,-10908553.642,78613735700.7
4,0.78,38237.3376314,-8964175.31949,-8093425.75458,3358.00933468,-5737.94405331,12077250.4985,6648.32525157,-10904297.1216,78613735700.7
4,0.78,38462.2631469,-8157564.32843,-9337710.75121,3777.96283853,-5312.3959237,12399141.0124,6518.78467657,-10900316.6367,78613735700.7
4,0.78,38687.1886624,-7264654.84166,-10483212.5377,4126.76141472,-4866.30397015,12754330.8362,6380.52302746,-10896792.0368,78613735700.7
4,0.78,38912.1141778,-6301136.4515,-11526822.6091,4408.32041133,-4411.87213275,13136664.7229,6236.81846495,-10893798.5609,78613735700.7
4,0.78,39137.0396933,-5281567.35983,-12467897.7651,4628.28917142,-3958.80579755,13540436.7897,6090.41903295,-10891336.4366,78613735700.7
4,0.78,39361.9652088,-4219095.79617,-13307695.4785,4793.17246373,-3514.41562215,13960498.8552,5943.53593682,-10889360.857,78613735700.7
4,0.78,39586.8907243,-3125353.78547,-14048861.2559,4909.68096308,-3083.90975908,14392301.3751,5797.88466265,-10887805.7586,78613735700.7
4,0.78,39811.8162398,-2010470.75326,-14694995.463,4984.29870666,-2670.76196522,14831887.4156,5654.75048716,-10886599.8038,78613735700.7
4,0.78,40036.7417552,-883161.873674,-15250306.2794,5023.02721981,-2277.08216213,15275857.3086,5515.06170627,-10885675.6207,78613735700.7
4,0.78,40261.6672707,249143.220103,-15719343.2212,5031.25930159,-1903.94944637,15721317.491,5379.46034971,-10884974.202,78613735700.7
4,0.78,40486.5927862,1380155.31016,-16106799.9008,5013.7402133,-1551.6910695,16165822.9522,5248.36508845,-10884446.2685,78613735700.7
4,0.78,40711.5183017,2504579.42401,-16417373.0486,4974.58306563,-1220.10514804,16607319.3474,5122.02433117,-10884051.9546,78613735700.7
4,0.78,40936.4438172,3617976.63082,-16655665.4595,4917.31453497,-908.632224102,17044088.3241,5000.55944415,-10883759.7105,78613735700.7
4,0.78,41161.3693326,4716638.43711,-16826122.1914,4844.93490073,-616.48374937,17474697.8842,4883.99901777,-10883544.9484,78613735700.7
4,0.78,41386.2948481,5797475.59084,-16932991.3097,4759.98233016,-342.736023468,17897958.4847,4772.30549789,-10883388.7128,78613735700.7
4,0.78,41611.2203636,6857921.39567,-16980302.3449,4664.59550302,-86.3973531976,18312884.9063,4665.39555766,-10883276.501,78613735700.7
4,0.78,41836.1458791,7895848.68687,-16971857.2481,4560.57143389,153.545033986,18718663.5457,4563.15547413,-10883197.2764,78613735700.7
4,0.78,42061.0713946,8909499.15696,-16911229.953,4449.41709602,378.093086229,19114624.604,4465.45259478,-10883142.6716,78613735700.7
4,0.78,42285.99691,9897423.55468,-16801771.6835,4332.39449796,588.216970914,19500218.5815,4372.14378662,-10883106.3593,78613735700.7
4,0.78,42510.9224255,10858431.2884,-16646619.9422,4210.55945133,784.841985361,19874996.4917,4283.08158166,-10883083.5647,78613735700.7
4,0.78,42735.847941,11791548.0648,-16448709.7072,4084.79456601,968.841038349,20238593.2514,4198.11857909,-10883070.6897,78613735700.7
4,0.78,42960.7734565,12695980.3352,-16210785.8023,3955.83713068,1141.03101328,20590713.7564,4117.11053747,-10883065.0271,78613735700.7
4,0.78,43185.6989719,13571085.4763,-15935415.7295,3824.30255662,1302.17178399,20931121.2189,4039.91848923,-10883064.5429,78613735700.7
4,0.78,43410.6244874,14416346.7829,-15625002.4828,3690.70402779,1452.96699772,21259627.3992,3966.41012973,-10883067.7117,78613735700.7
4,0.78,43635.5500029,15231352.4882,-15281797.0277,3555.46893918,1594.06599334,21576084.4227,3896.46067202,-10883073.3927,78613735700.7
4,0.78,43860.4755184,16015778.1508,-14907910.2523,3418.95263438,1726.06640841,21880377.9187,3829.95331073,-10883080.7348,78613735700.7
4,0.78,44085.4010339,16769371.8555,-14505324.2743,3281.44988267,1849.51716318,22172421.2646,3766.7794028,-10883089.1064,78613735700.7
4,0.78,44310.3265493,17491941.7635,-14075903.0496,3143.20446977,1964.92160697,22452150.7505,3706.8384454,-10883098.0409,78613735700.7
4,0.78,44535.2520648,18183345.6268,-13621402.2637,3004.41721731,2072.74068201,22719521.5137,3650.03791084,-10883107.1969,78613735700.7
4,0.78,44760.1775803,18843481.9462,-13143478.5169,2865.25269489,2173.39600913,22974504.1161,3596.29298279,-10883116.3268,78613735700.7
4,0.78,44985.1030958,19472282.5055,-12643697.8283,2725.8448443,2267.27283512,23217081.6587,3545.52622668,-10883125.2537,78613735700.7
4,0.78,45210.0286113,20069706.0596,-12123543.4946,2586.30169871,2354.7228059,23447247.3477,3497.66721822,-10883133.8538,78613735700.7
4,0.78,45434.9541267,20635732.9911,-11584423.3465,2446.70934828,2436.06654662,23665002.4371,3452.65214792,-10883142.0429,78613735700.7
4,0.78,45659.8796422,21170360.7824,-11027676.4471,2307.13527789,2511.59604142,23870354.49,3410.42341444,-10883149.7662,78613735700.7
4,0.78,45884.8051577,21673600.1744,-10454579.2779,2167.63118112,2581.57681337,24063315.9061,3370.92921621,-10883156.9908,78613735700.7
4,0.78,46109.7306732,22145471.9039,-9866351.45611,2028.23533701,2646.24990988,24243902.6748,3334.12314827,-10883163.6995,78613735700.7
4,0.78,46334.6561887,22586003.9318,-9264161.02774,1888.97462131,2705.83370198,24412133.3184,3299.96380931,-10883169.8862,78613735700.7
4,0.78,46559.5817041,22995229.0848,-8649129.37567,1749.86621192,2760.52550769,24568027.9961,3268.41442265,-10883175.5533,78613735700.7
4,0.78,46784.5072196,23373183.0512,-8022335.78213,1610.91903826,2810.50305018,24711607.7451,3239.44247409,-10883180.7081,78613735700.7
4,0.78,47009.4327351,23719902.6749,-7384821.68104,1472.13501617,2855.92576176,24842893.8365,3213.01936853,-10883185.3617,78613735700.7
4,0.78,47234.3582506,24035424.506,-6737594.63386,1333.51010299,2896.93594425,24961907.2315,3189.12010747,-10883189.527,78613735700.7
4,0.78,47459.283766,24319783.5696,-6081632.0599,1195.0352021,2933.65979589,25068668.1214,3167.72298857,-10883193.2179,78613735700.7
4,0.78,47684.2092815,24573012.3237,-5417884.7502,1056.69694157,2966.20831404,25163195.5408,3148.80932871,-10883196.4481,78613735700.7
4,0.78,47909.134797,24795139.7781,-4747280.19179,918.478347759,2994.678082,25245507.0426,3132.36321172,-10883199.2311,78613735700.7
4,0.78,48134.0603125,24986190.7553,-4070725.72762,780.359431611,3019.15194775,25315618.4284,3118.37126175,-10883201.5792,78613735700.7
4,0.78,48358.985828,25146185.273,-3389111.57548,642.317702995,3039.6996009,25373543.5258,3106.82244347,-10883203.5032,78613735700.7
4,0.78,48583.9113434,25275138.0362,-2703313.72835,504.328626209,3056.37805385,25419294.008,3097.70788992,-10883205.0124,78613735700.7
4,0.78,48808.8368589,25373058.0254,-2014196.75696,366.366028282,3069.23203174,25452879.2504,3091.0207588,-10883206.1145,78613735700.7
4,0.78,49033.7623744,25439948.1717,-1322616.53463,228.402470317,3078.29427514,25474306.2217,3086.75611813,-10883206.815,78613735700.7
4,0.78,49258.6878899,25475805.1122,-629422.903697,90.4095911239,3083.58575862,25483579.4053,3084.91086175,-10883207.1175,78613735700.7
4,0.78,49483.6134054,25480619.0195,64537.6979338,-47.641568305,3085.11582719,25480700.7504,3085.48365515,-10883207.0237,78613735700.7
4,0.78,49708.5389208,25454373.5035,758419.631787,-185.780251492,3082.88225204,25465669.6514,3088.47491195,-10883206.5329,78613735700.7
4,0.78,49933.4644363,25397045.5818,1451375.45733,-324.035676587,3076.87120616,25438482.9541,3093.88680126,-10883205.6427,78613735700.7
4,0.78,50158.3899518,25308605.7204,2142553.316,-462.436722235,3067.05715936,25399134.9896,3101.72328567,-10883204.3485,78613735700.7
4,0.78,50383.3154673,25189017.9456,2831094.28248,-601.011601399,3053.40269154,25347617.6376,3111.99018985,-10883202.6438,78613735700.7
4,0.78,50608.2409827,25038240.0319,3516129.66472,-739.787514961,3035.85822235,25283920.4182,3124.6952993,-10883200.5202,78613735700.7
4,0.78,50833.1664982,24856223.7693,4196778.23364,-878.790276374,3014.36165414,25208030.6175,3139.84848867,-10883197.9675,78613735700.7
4,0.78,51058.0920137,24642915.32,4872143.36252,-1018.04389778,2988.83792461,25119933.4477,3157.46187901,-10883194.9742,78613735700.7
4,0.78,51283.0175292,24398255.6723,5541310.05539,-1157.57012688,2959.19846429,25019612.2468,3177.55002316,-10883191.5275,78613735700.7
4,0.78,51507.9430447,24122181.2051,6203341.84248,-1297.38792255,2925.34055337,24907048.7233,3200.13011841,-10883187.6136,78613735700.7
4,0.78,51732.8685601,23814624.3778,6857277.51923,-1437.51285512,2887.14657115,24782223.2504,3225.22224536,-10883183.2186,78613735700.7
4,0.78,51957.7940756,23475514.5652,7502127.70404,-1577.95641534,2844.48313054,24645115.2196,3252.84963204,-10883178.3291,78613735700.7
4,0.78,52182.7195911,23104779.0576,8136871.18804,-1718.72521311,2797.20008891,24495703.4606,3283.03894213,-10883172.9327,78613735700.7
4,0.78,52407.6451066,22702344.2561,8760451.04783,-1859.8200437,2745.12942571,24333966.7396,3315.82058605,-10883167.0201,78613735700.7
4,0.78,52632.5706221,22268137.0935,9371770.49031,-2001.23479517,2688.0839763,24159884.3486,3351.2290535,-10883160.5859,78613735700.7
4,0.78,52857.4961375,21802086.7203,9969688.39587,-2142.95516563,2625.85601036,23973436.8014,3389.30326602,-10883153.6315,78613735700.7
4,0.78,53082.421653,21304126.503,10553014.5237,-2284.957153,2558.21564294,23774606.6548,3430.08694742,-10883146.1676,78613735700.7
4,0.78,53307.3471685,20774196.3893,11120504.3403,-2427.20527235,2484.90906542,23563379.4776,3473.62900978,-10883138.2183,78613735700.7
4,0.78,53532.272684,20212245.7088,11670853.4286,-2569.65044711,2405.65658414,23339744.9932,3519.98395183,-10883129.826,78613735700.7
4,0.78,53757.1981995,19618236.4865,12202691.4348,-2712.22750933,2320.15045464,23103698.4289,3569.21226527,-10883121.0585,78613735700.7
4,0.78,53982.1237149,18992147.3676,12714575.5026,-2854.85223096,2228.05250204,22855242.1086,3621.38084333,-10883112.0171,78613735700.7
4,0.78,54207.0492304,18333978.2672,13204983.1498,-2997.41779185,2128.99152041,22594387.336,3676.5633835,-10883102.8489,78613735700.7
4,0.78,54431.9747459,17643755.8837,13672304.533,-3139.79057068,2022.56045049,22321156.6216,3734.84077353,-10883093.7618,78613735700.7
4,0.78,54656.9002614,16921540.242,14114834.0537,-3281.80512096,1908.31334265,22035586.3213,3796.30144558,-10883085.0446,78613735700.7
4,0.78,54881.8257768,16167432.4666,14530761.2576,-3423.25816597,1785.76212565,21737729.7639,3861.04167813,-10883077.0936,78613735700.7
4,0.78,55106.7512923,15381584.0268,14918160.9869,-3563.90141148,1654.37322049,21427660.9644,3929.16581776,-10883070.4478,78613735700.7
4,0.78,55331.6768078,14564207.7424,15274982.7564,-3703.43293422,1513.56406616,21105479.0368,4000.78638278,-10883065.8351,78613735700.7
4,0.78,55556.6023233,13715590.9032,15599039.3425,-3841.4868549,1362.69966415,20771313.4451,4076.02399785,-10883064.2337,78613735700.7
4,0.78,55781.5278388,12836110.9204,15887994.6052,-3977.6209479,1201.08930459,20425330.2577,4155.00709058,-10883066.9535,78613735700.7
4,0.78,56006.4533542,11926254.0191,16139350.6045,-4111.30177401,1027.98371639,20067739.6052,4237.87125786,-10883075.7428,78613735700.7
4,0.78,56231.3788697,10986637.5787,16350434.1398,-4241.88685029,842.572994709,19698804.5792,4324.75817845,-10883092.9314,78613735700.7
4,0.78,56456.3043852,10018036.8463,16518382.9348,-4368.60329359,643.985813395,19318851.856,4415.81390738,-10883121.6175,78613735700.7
4,0.78,56681.2299007,9021416.88328,16640131.8219,-4490.52229958,431.290642791,18928284.3816,4511.18633417,-10883165.9162,78613735700.7
4,0.78,56906.1554162,7997970.76026,16712399.4751,-4606.52875672,203.4999844,18527596.5116,4611.02151699,-10883231.2848,78613735700.7
4,0.78,57131.0809316,6949165.17293,16731676.4997,-4715.285268,-40.4209714672,18117392.061,4715.45851572,-10883324.9483,78613735700.7
4,0.78,57356.0064471,5876794.82119,16694216.0594,-4815.18989545,-301.539331379,17698405.7815,4824.62223367,-10883456.4507,78613735700.7
4,0.78,57580.9319626,4783047.0342,16596028.7206,-4904.32711205,-580.930500205,17271528.8329,4938.61363827,-10883638.3603,78613735700.7
4,0.78,57805.8574781,3670578.21368,16432883.875,-4980.41183221,-879.641680283,16837838.8421,5057.49656491,-10883887.1542,78613735700.7
4,0.78,58030.7829936,2542603.63689,16200321.0039,-5040.72713424,-1198.63824726,16398635.1225,5181.28012075,-10884224.2986,78613735700.7
4,0.78,58255.708509,1403001.91556,15893675.2237,-5082.05758687,-1538.72708884,15955479.513,5309.89551406,-10884677.5082,78613735700.7
4,0.78,58480.6340245,256434.792049,15508123.0366,-5100.6222298,-1900.4496159,15510243.0323,5443.16597888,-10885282.1108,78613735700.7
4,0.78,58705.55954,-891518.253038,15038756.0047,-5092.01459755,-2283.93595861,15065158.0464,5580.76841704,-10886082.3271,78613735700.7
4,0.78,58930.4850555,-2034213.22431,14480692.091,-5051.16212666,-2688.71137879,14622874.7815,5722.18557094,-10887132.0832,78613735700.7
4,0.78,59155.4105709,-3163788.74325,13829236.419,-4972.32418517,-3113.44713299,14186519.6276,5866.64817868,-10888494.6676,78613735700.7
4,0.78,59380.3360864,-4271018.38527,13080104.6883,-4849.1568012,-3555.65247466,13759750.6048,6013.06795265,-10890240.1298,78613735700.7
4,0.78,59605.2616019,-5345186.92954,12229722.4875,-4674.8820562,-4011.3144356,13346802.4423,6159.96475157,-10892438.8323,78613735700.7
4,0.78,59830.1871174,-6374018.89785,11275610.754,-4442.60844258,-4474.51013668,12952509.9801,6305.39536725,-10895149.2324,78613735700.7
4,0.78,60055.1126329,-7343698.91758,10216859.4895,-4145.84990319,-4937.04469397,12582294.3703,6446.89706216,-10898398.2269,78613735700.7
4,0.78,60280.0381483,-8239033.751,9054676.10853,-3779.2770402,-5388.20540357,12242092.8186,6581.46582591,-10902153.9893,78613735700.7
4,0.78,60504.9636638,-9043810.59039,7792969.73372,-3339.69321819,-5814.76215207,11938211.2255,6705.59540061,-10906294.9633,78613735700.7
4,0.78,60729.8891793,-9741398.18828,6438899.35964,-2827.15315917,-6201.36656637,11677082.8389,6815.40477711,-10910584.6175,78613735700.7
4,0.78,60954.8146948,-10315608.3537,5003278.59049,-2246.03780282,-6531.47934064,11464927.9266,6906.87398096,-10914667.6139,78613735700.7
4,0.78,61179.7402103,-10751780.6095,3500706.64458,-1605.79814423,-6788.85759659,11307330.9532,6976.18628957,-10918104.1167,78613735700.7
4,0.78,61404.6657257,-11037978.3044,1949304.00164,-921.042104262,-6959.45783935,11208780.0915,7020.14045269,-10920448.8509,78613735700.7
4,0.78,61629.5912412,-11166112.3496,369987.360641,-210.726525431,-7033.40313001,11172240.4043,7036.55919166,-10921359.3215,78613735700.7
4,0.78,61854.5167567,-11132773.8491,-1214679.64753,503.550799465,-7006.5272007,11198843.7002,7024.59869471,-10920694.178,78613735700.7
4,0.78,62079.4422722,-10939589.5033,-2781906.12403,1199.85916668,-6881.04796931,11287764.18,6984.87531569,-10918557.142,78613735700.7
4,0.78,62304.3677877,-10593015.966,-4310126.1706,1858.31278535,-6665.16253332,11436309.4949,6919.3726597,-10915264.5927,78613735700.7
4,0.78,62529.2933031,-10103625.581,-5780236.36114,2462.96198669,-6371.69625428,11640205.4222,6831.15619092,-10911253.0806,78613735700.7
4,0.78,62754.2188186,-9485049.97707,-7176440.29954,3002.83433092,-6016.21230605,11894009.7713,6723.97386449,-10906969.6194,78613735700.7
4,0.78,62979.1443341,-8752797.46144,-8486635.66948,3472.06253921,-5615.07405207,12191572.8431,6601.83875041,-10902786.3153,78613735700.7
4,0.78,63204.0698496,-7923139.06425,-9702387.15077,3869.29249155,-5183.84968573,12526469.9359,6468.67234828,-10898958.9882,78613735700.7
4,0.78,63428.995365,-7012192.24504,-10818595.7949,4196.68500096,-4736.25021051,12892356.4586,6328.05112604,-10895625.9954,78613735700.7
4,0.78,63653.9208805,-6035255.98997,-11832994.1908,4458.81079526,-4283.60512055,13283224.9994,6183.06287665,-10892831.2597,78613735700.7
4,0.78,63878.846396,-5006391.61195,-12745579.9746,4661.64734257,-3834.76527019,13693566.5866,6036.25551347,-10890555.1766,78613735700.7
4,0.78,64103.7719115,-3938209.12695,-13558067.3011,4811.78144507,-3396.28460527,14118451.7589,5889.65107584,-10888742.7571,78613735700.7
