time_s,displacement_m,velocity_m_s,energy_J
5.92,0.0451387650424,-0.0241897912809,0.00436758922022
5.94,0.0446575526329,-0.0239319103279,0.0042749621803
5.96,0.0441814703014,-0.0236767785753,0.00418429955784
5.98,0.0437104633574,-0.0234243667148,0.00409555969183
6,0.0432444776935,-0.0231746457502,0.0040087018048
6.02,0.0427834597794,-0.0229275869946,0.00392368598408
6.04,0.042327356655,-0.0226831620669,0.00384047316347
6.06,0.0418761159251,-0.0224413428886,0.00375902510527
6.08,0.041429685753,-0.0222021016804,0.0036793043827
6.1,0.0409880148547,-0.0219654109593,0.00360127436276
6.12,0.0405510524927,-0.0217312435353,0.00352489918933
6.14,0.0401187484707,-0.0214995725081,0.00345014376673
6.16,0.0396910531273,-0.0212703712644,0.00337697374356
6.18,0.0392679173305,-0.0210436134743,0.00330535549698
6.2,0.0388492924723,-0.020819273089,0.00323525611718
6.22,0.0384351304628,-0.020597324337,0.0031666433923
6.24,0.0380253837247,-0.0203777417218,0.00309948579365
6.26,0.0376200051879,-0.0201605000187,0.00303375246118
6.28,0.0372189482843,-0.0199455742718,0.00296941318929
6.3,0.036822166942,-0.0197329397913,0.00290643841301
6.32,0.0364296155804,-0.0195225721507,0.00284479919436
6.34,0.0360412491048,-0.0193144471837,0.00278446720908
6.36,0.0356570229013,-0.0191085409818,0.0027254147336
6.38,0.0352768928315,-0.0189048298914,0.00266761463231
6.4,0.0349008152277,-0.0187032905109,0.00261104034508
6.42,0.0345287468874,-0.0185038996883,0.00255566587507
6.44,0.0341606450692,-0.0183066345184,0.00250146577678
6.46,0.0337964674868,-0.0181114723402,0.00244841514434
6.48,0.0334361723051,-0.0179183907343,0.00239648960009
6.5,0.0330797181349,-0.0177273675202,0.00234566528336
6.52,0.0327270640281,-0.0175383807539,0.00229591883953
6.54,0.0323781694732,-0.0173514087255,0.00224722740925
6.56,0.0320329943907,-0.0171664299563,0.00219956861799
6.58,0.0316914991283,-0.0169834231967,0.00215292056573
6.6,0.0313536444563,-0.0168023674237,0.0021072618169
6.62,0.0310193915634,-0.0166232418383,0.00206257139054
6.64,0.0306887020521,-0.0164460258632,0.00201882875063
6.66,0.030361537934,-0.0162706991407,0.00197601379669
6.68,0.0300378616258,-0.01609724153,0.00193410685453
6.7,0.0297176359449,-0.0159256331048,0.0018930886672
6.72,0.0294008241051,-0.0157558541516,0.00185294038614
6.74,0.0290873897124,-0.0155878851667,0.00181364356255
6.76,0.0287772967607,-0.0154217068548,0.00177518013886
6.78,0.0284705096277,-0.0152573001257,0.00173753244049
6.8,0.0281669930711,-0.0150946460932,0.00170068316767
6.82,0.027866712224,-0.0149337260722,0.00166461538755
6.84,0.0275696325914,-0.014774521577,0.00162931252636
6.86,0.027275720046,-0.0146170143186,0.00159475836185
6.88,0.0269849408244,-0.0144611862034,0.0015609370158
6.9,0.026697261523,-0.0143070193304,0.00152783294671
6.92,0.0264126490943,-0.0141544959896,0.00149543094272
6.94,0.0261310708434,-0.0140035986597,0.00146371611455
6.96,0.0258524944235,-0.0138543100062,0.00143267388871
6.98,0.025576887833,-0.0137066128795,0.00140229000076
7,0.0253042194113,-0.0135604903127,0.00137255048879
7.02,0.0250344578353,-0.0134159255199,0.001343441687
7.04,0.0247675721161,-0.013272901894,0.00131495021939
7.06,0.0245035315947,-0.013131403005,0.00128706299367
7.08,0.0242423059394,-0.0129914125982,0.00125976719516
7.1,0.0239838651415,-0.0128529145921,0.00123305028101
7.12,0.0237281795124,-0.0127158930764,0.00120689997432
7.14,0.0234752196801,-0.0125803323109,0.00118130425859
7.16,0.0232249565855,-0.0124462167227,0.00115625137215
7.18,0.0229773614795,-0.0123135309052,0.00113172980279
7.2,0.0227324059192,-0.0121822596161,0.00110772828243
7.22,0.0224900617652,-0.0120523877754,0.00108423578195
7.24,0.022250301178,-0.011923900464,0.00106124150616
7.26,0.0220130966149,-0.0117967829217,0.0010387348888
7.28,0.0217784208267,-0.0116710205459,0.0010167055877
7.3,0.0215462468549,-0.0115465988894,0.000995143480024
7.32,0.0213165480283,-0.0114235036592,0.000974038657615
7.34,0.02108929796,-0.0113017207147,0.00095338142245
7.36,0.0208644705445,-0.0111812360658,0.000933162282182
7.38,0.0206420399544,-0.0110620358718,0.000913371945773
7.4,0.0204219806379,-0.0109441064395,0.000894001319229
7.42,0.0202042673154,-0.0108274342217,0.000875041501418
7.44,0.019988874977,-0.0107120058154,0.000856483779985
7.46,0.0197757788792,-0.0105978079607,0.000838319627341
7.48,0.0195649545424,-0.0104848275392,0.000820540696752
7.5,0.0193563777479,-0.0103730515719,0.000803138818498
7.52,0.0191500245354,-0.0102624672186,0.000786105996121
7.54,0.0189458711998,-0.0101530617758,0.000769434402751
7.56,0.0187438942888,-0.0100448226754,0.00075311637751
7.58,0.0185440706001,-0.00993773748337,0.000737144421987
7.6,0.0183463771788,-0.00983179389818,0.000721511196801
7.62,0.0181507913146,-0.00972697974948,0.000706209518218
7.64,0.0179572905395,-0.00962328299664,0.000691232354859
7.66,0.0177658526249,-0.00952069172739,0.000676572824463
7.68,0.0175764555791,-0.00941919415646,0.000662224190729
7.7,0.0173890776451,-0.00931877862424,0.000648179860217
7.72,0.0172036972975,-0.00921943359539,0.000634433379318
7.74,0.0170202932407,-0.00912114765756,0.000620978431293
7.76,0.0168388444059,-0.00902390952007,0.000607808833365
7.78,0.016659329949,-0.00892770801258,0.000594918533881
7.8,0.0164817292482,-0.00883253208386,0.00058230160953
7.82,0.0163060219014,-0.00873837080049,0.000569952262622
7.84,0.016132187724,-0.00864521334561,0.000557864818423
7.86,0.0159602067468,-0.00855304901766,0.000546033722548
7.88,0.0157900592131,-0.00846186722918,0.000534453538408
7.9,0.0156217255772,-0.00837165750558,0.000523118944713
7.92,0.0154551865016,-0.00828240948393,0.000512024733025
7.94,0.0152904228549,-0.00819411291178,0.000501165805366
7.96,0.0151274157097,-0.00810675764598,0.000490537171875
7.98,0.0149661463406,-0.00802033365152,0.000480133948516
8,0.0148065962214,-0.00793483100036,0.00046995135483
8.02,0.0146487470238,-0.00785023987029,0.000459984711743
8.04,0.0144925806146,-0.00776655054385,0.000450229439416
8.06,0.0143380790541,-0.00768375340712,0.000440681055134
8.08,0.0141852245938,-0.00760183894873,0.000431335171255
8.1,0.0140339996744,-0.00752079775866,0.000422187493185
8.12,0.0138843869238,-0.00744062052724,0.000413233817413
8.14,0.013736369155,-0.00736129804404,0.000404470029572
8.16,0.0135899293644,-0.0072828211968,0.000395892102554
8.18,0.0134450507297,-0.00720518097043,0.000387496094656
8.2,0.0133017166076,-0.00712836844593,0.00037927814777
8.22,0.0131599105327,-0.00705237479939,0.000371234485612
8.24,0.0130196162147,-0.00697719130098,0.000363361411981
8.26,0.0128808175372,-0.00690280931392,0.000355655309068
8.28,0.0127434985557,-0.0068292202935,0.000348112635788
8.3,0.0126076434954,-0.00675641578613,0.000340729926154
8.32,0.01247323675,-0.00668438742831,0.000333503787687
